label,slug,source,motion_json,features_npz,quality,duration,frames
trúng thưởng,trung_thuong,Dataset/Videos/W03648.mp4,motions/trung_thuong/w03648.json,features/trung_thuong/w03648.npz,0.6461,3.003,60
trúng tuyển,trung_tuyen,Dataset/Videos/W03649B.mp4,motions/trung_tuyen/w03649b.json,features/trung_tuyen/w03649b.npz,0.4877,4.8048,60
trúng tuyển,trung_tuyen,Dataset/Videos/W03649N.mp4,motions/trung_tuyen/w03649n.json,features/trung_tuyen/w03649n.npz,0.5553,3.9039,60
trúng tuyển,trung_tuyen,Dataset/Videos/W03649T.mp4,motions/trung_tuyen/w03649t.json,features/trung_tuyen/w03649t.npz,0.5553,3.9039,60
truyền dịch,truyen_dich,Dataset/Videos/W03650.mp4,motions/truyen_dich/w03650.json,features/truyen_dich/w03650.npz,0.6109,5.0717,60
truyền thông,truyen_thong,Dataset/Videos/W03653.mp4,motions/truyen_thong/w03653.json,features/truyen_thong/w03653.npz,0.6139,4.4378,60
truyền thống,truyen_thong,Dataset/Videos/W03654.mp4,motions/truyen_thong/w03654.json,features/truyen_thong/w03654.npz,0.5545,5.1385,60
trực nhật,truc_nhat,Dataset/Videos/W03657.mp4,motions/truc_nhat/w03657.json,features/truc_nhat/w03657.npz,0.5967,4.3043,60
trứng,trung,Dataset/Videos/W03659B.mp4,motions/trung/w03659b.json,features/trung/w03659b.npz,0.4784,3.9706,60
trứng,trung,Dataset/Videos/W03659N.mp4,motions/trung/w03659n.json,features/trung/w03659n.npz,0.4817,3.8705,60
trứng,trung,Dataset/Videos/W03659T.mp4,motions/trung/w03659t.json,features/trung/w03659t.npz,0.6597,3.5369,60
trường tiểu học,truong_tieu_hoc,Dataset/Videos/W03663N.mp4,motions/truong_tieu_hoc/w03663n.json,features/truong_tieu_hoc/w03663n.npz,0.5475,4.3377,60
trường tiểu học,truong_tieu_hoc,Dataset/Videos/W03663T.mp4,motions/truong_tieu_hoc/w03663t.json,features/truong_tieu_hoc/w03663t.npz,0.55,4.3377,60
trực tiếp,truc_tiep,Dataset/Videos/W03665.mp4,motions/truc_tiep/w03665.json,features/truc_tiep/w03665.npz,0.4624,4.4378,60
trưng bày,trung_bay,Dataset/Videos/W03666.mp4,motions/trung_bay/w03666.json,features/trung_bay/w03666.npz,0.5574,4.0707,60
trước,truoc,Dataset/Videos/W03669B.mp4,motions/truoc/w03669b.json,features/truoc/w03669b.npz,0.4794,3.9373,60
trước,truoc,Dataset/Videos/W03669N.mp4,motions/truoc/w03669n.json,features/truoc/w03669n.npz,0.442,4.7047,60
trước,truoc,Dataset/Videos/W03669T.mp4,motions/truoc/w03669t.json,features/truoc/w03669t.npz,0.4822,3.9373,60
trường hợp,truong_hop,Dataset/Videos/W03672.mp4,motions/truong_hop/w03672.json,features/truong_hop/w03672.npz,0.5561,8.5752,60
trường mầm non,truong_mam_non,Dataset/Videos/W03673B.mp4,motions/truong_mam_non/w03673b.json,features/truong_mam_non/w03673b.npz,0.6014,5.3053,60
trường mầm non,truong_mam_non,Dataset/Videos/W03673N.mp4,motions/truong_mam_non/w03673n.json,features/truong_mam_non/w03673n.npz,0.6002,4.638,60
trường mầm non,truong_mam_non,Dataset/Videos/W03673T.mp4,motions/truong_mam_non/w03673t.json,features/truong_mam_non/w03673t.npz,0.5978,4.638,60
trường PTCS (cấp 2),truong_ptcs_cap_2,Dataset/Videos/W03674B.mp4,motions/truong_ptcs_cap_2/w03674b.json,features/truong_ptcs_cap_2/w03674b.npz,0.5506,5.2386,60
trường PTCS (cấp 2),truong_ptcs_cap_2,Dataset/Videos/W03674N.mp4,motions/truong_ptcs_cap_2/w03674n.json,features/truong_ptcs_cap_2/w03674n.npz,0.5372,4.5712,60
trường PTCS (cấp 2),truong_ptcs_cap_2,Dataset/Videos/W03674T.mp4,motions/truong_ptcs_cap_2/w03674t.json,features/truong_ptcs_cap_2/w03674t.npz,0.5443,4.5712,60
trường THPT ( cấp 3),truong_thpt_cap_3,Dataset/Videos/W03675B.mp4,motions/truong_thpt_cap_3/w03675b.json,features/truong_thpt_cap_3/w03675b.npz,0.6246,3.8705,60
trường THPT ( cấp 3),truong_thpt_cap_3,Dataset/Videos/W03675N.mp4,motions/truong_thpt_cap_3/w03675n.json,features/truong_thpt_cap_3/w03675n.npz,0.5589,4.3043,60
trường THPT ( cấp 3),truong_thpt_cap_3,Dataset/Videos/W03675T.mp4,motions/truong_thpt_cap_3/w03675t.json,features/truong_thpt_cap_3/w03675t.npz,0.5589,4.3043,60
trưởng nhóm,truong_nhom,Dataset/Videos/W03676.mp4,motions/truong_nhom/w03676.json,features/truong_nhom/w03676.npz,0.5484,4.2042,60
tù giam,tu_giam,Dataset/Videos/W03678.mp4,motions/tu_giam/w03678.json,features/tu_giam/w03678.npz,0.5577,4.7381,60
tụ tập,tu_tap,Dataset/Videos/W03682.mp4,motions/tu_tap/w03682.json,features/tu_tap/w03682.npz,0.6186,4.0374,60
tuân lệnh,tuan_lenh,Dataset/Videos/W03683.mp4,motions/tuan_lenh/w03683.json,features/tuan_lenh/w03683.npz,0.4373,3.6036,60
tuân thủ,tuan_thu,Dataset/Videos/W03684.mp4,motions/tuan_thu/w03684.json,features/tuan_thu/w03684.npz,0.4715,4.1041,60
tuần,tuan,Dataset/Videos/W03685B.mp4,motions/tuan/w03685b.json,features/tuan/w03685b.npz,0.4628,4.0374,60
tuần,tuan,Dataset/Videos/W03685N.mp4,motions/tuan/w03685n.json,features/tuan/w03685n.npz,0.5917,4.0374,60
tuần,tuan,Dataset/Videos/W03685T.mp4,motions/tuan/w03685t.json,features/tuan/w03685t.npz,0.7753,3.1365,60
tủi thân,tui_than,Dataset/Videos/W03689.mp4,motions/tui_than/w03689.json,features/tui_than/w03689.npz,0.5404,4.6713,60
túm tóc,tum_toc,Dataset/Videos/W03692.mp4,motions/tum_toc/w03692.json,features/tum_toc/w03692.npz,0.627,4.0707,60
tung tăng,tung_tang,Dataset/Videos/W03696.mp4,motions/tung_tang/w03696.json,features/tung_tang/w03696.npz,0.7355,3.4034,60
tuổi thơ,tuoi_tho,Dataset/Videos/W03698.mp4,motions/tuoi_tho/w03698.json,features/tuoi_tho/w03698.npz,0.8316,3.6703,60
tuốt lúa,tuot_lua,Dataset/Videos/W03699.mp4,motions/tuot_lua/w03699.json,features/tuot_lua/w03699.npz,0.5938,4.8048,60
tuỷ sống,tuy_song,Dataset/Videos/W03700.mp4,motions/tuy_song/w03700.json,features/tuy_song/w03700.npz,0.58,4.8048,60
tuyên bố,tuyen_bo,Dataset/Videos/W03701.mp4,motions/tuyen_bo/w03701.json,features/tuyen_bo/w03701.npz,0.5606,4.2376,60
tuyên ngôn,tuyen_ngon,Dataset/Videos/W03702.mp4,motions/tuyen_ngon/w03702.json,features/tuyen_ngon/w03702.npz,0.584,4.1708,60
tuyệt vọng,tuyet_vong,Dataset/Videos/W03708.mp4,motions/tuyet_vong/w03708.json,features/tuyet_vong/w03708.npz,0.5297,4.8048,60
từ bỏ,tu_bo,Dataset/Videos/W03710.mp4,motions/tu_bo/w03710.json,features/tu_bo/w03710.npz,0.5273,5.1385,60
từ đồng âm,tu_ong_am,Dataset/Videos/W03711.mp4,motions/tu_ong_am/w03711.json,features/tu_ong_am/w03711.npz,0.74,2.9196,60
từ ngữ,tu_ngu,Dataset/Videos/W03712.mp4,motions/tu_ngu/w03712.json,features/tu_ngu/w03712.npz,0.4913,3.8372,60
từ phải sang trái,tu_phai_sang_trai,Dataset/Videos/W03713.mp4,motions/tu_phai_sang_trai/w03713.json,features/tu_phai_sang_trai/w03713.npz,0.5331,2.9613,60
từ trái nghĩa,tu_trai_nghia,Dataset/Videos/W03714B.mp4,motions/tu_trai_nghia/w03714b.json,features/tu_trai_nghia/w03714b.npz,0.5596,4.6046,60
từ trái nghĩa,tu_trai_nghia,Dataset/Videos/W03714N.mp4,motions/tu_trai_nghia/w03714n.json,features/tu_trai_nghia/w03714n.npz,0.569,4.3043,60
từ trái nghĩa,tu_trai_nghia,Dataset/Videos/W03714T.mp4,motions/tu_trai_nghia/w03714t.json,features/tu_trai_nghia/w03714t.npz,0.569,4.3043,60
từ trái sang phải,tu_trai_sang_phai,Dataset/Videos/W03715.mp4,motions/tu_trai_sang_phai/w03715.json,features/tu_trai_sang_phai/w03715.npz,0.5296,3.1698,60
tự do,tu_do,Dataset/Videos/W03717B.mp4,motions/tu_do/w03717b.json,features/tu_do/w03717b.npz,0.5575,4.8048,60
tự do,tu_do,Dataset/Videos/W03717N.mp4,motions/tu_do/w03717n.json,features/tu_do/w03717n.npz,0.4886,3.6703,60
tự do,tu_do,Dataset/Videos/W03717T.mp4,motions/tu_do/w03717t.json,features/tu_do/w03717t.npz,0.4886,3.6703,60
tự lập,tu_lap,Dataset/Videos/W03719B.mp4,motions/tu_lap/w03719b.json,features/tu_lap/w03719b.npz,0.5004,4.0374,60
tự lập,tu_lap,Dataset/Videos/W03719N.mp4,motions/tu_lap/w03719n.json,features/tu_lap/w03719n.npz,0.4598,4.8382,60
tự lập,tu_lap,Dataset/Videos/W03719T.mp4,motions/tu_lap/w03719t.json,features/tu_lap/w03719t.npz,0.5716,3.6703,60
tự tin,tu_tin,Dataset/Videos/W03720B.mp4,motions/tu_tin/w03720b.json,features/tu_tin/w03720b.npz,0.5925,4.3377,60
tự tin,tu_tin,Dataset/Videos/W03720N.mp4,motions/tu_tin/w03720n.json,features/tu_tin/w03720n.npz,0.4413,4.5045,60
tự tin,tu_tin,Dataset/Videos/W03720T.mp4,motions/tu_tin/w03720t.json,features/tu_tin/w03720t.npz,0.4413,4.5045,60
tự vệ,tu_ve,Dataset/Videos/W03722B.mp4,motions/tu_ve/w03722b.json,features/tu_ve/w03722b.npz,0.6798,4.5045,60
tự vệ,tu_ve,Dataset/Videos/W03722N.mp4,motions/tu_ve/w03722n.json,features/tu_ve/w03722n.npz,0.5114,5.1051,60
tự vệ,tu_ve,Dataset/Videos/W03722T.mp4,motions/tu_ve/w03722t.json,features/tu_ve/w03722t.npz,0.7464,4.4044,60
tươi cười,tuoi_cuoi,Dataset/Videos/W03725.mp4,motions/tuoi_cuoi/w03725.json,features/tuoi_cuoi/w03725.npz,0.6216,4.8715,60
tưới cây,tuoi_cay,Dataset/Videos/W03727B.mp4,motions/tuoi_cay/w03727b.json,features/tuoi_cay/w03727b.npz,0.5782,4.7047,60
tưới cây,tuoi_cay,Dataset/Videos/W03727N.mp4,motions/tuoi_cay/w03727n.json,features/tuoi_cay/w03727n.npz,0.5562,4.9383,60
tưới cây,tuoi_cay,Dataset/Videos/W03727T.mp4,motions/tuoi_cay/w03727t.json,features/tuoi_cay/w03727t.npz,0.5541,4.9383,60
nước tương (xì dầu),nuoc_tuong_xi_dau,Dataset/Videos/W03728.mp4,motions/nuoc_tuong_xi_dau/w03728.json,features/nuoc_tuong_xi_dau/w03728.npz,0.4794,3.9373,60
tương ứng,tuong_ung,Dataset/Videos/W03729.mp4,motions/tuong_ung/w03729.json,features/tuong_ung/w03729.npz,0.5988,8.6753,60
tưởng,tuong,Dataset/Videos/W03730.mp4,motions/tuong/w03730.json,features/tuong/w03730.npz,0.4672,4.0707,60
tưởng tượng,tuong_tuong,Dataset/Videos/W03732.mp4,motions/tuong_tuong/w03732.json,features/tuong_tuong/w03732.npz,0.5037,4.9383,60
tưởng tượng,tuong_tuong,Dataset/Videos/W03732B.mp4,motions/tuong_tuong/w03732b.json,features/tuong_tuong/w03732b.npz,0.9693,3.5369,60
tưởng tượng,tuong_tuong,Dataset/Videos/W03732N.mp4,motions/tuong_tuong/w03732n.json,features/tuong_tuong/w03732n.npz,0.5216,3.712,60
tưởng tượng,tuong_tuong,Dataset/Videos/W03732T.mp4,motions/tuong_tuong/w03732t.json,features/tuong_tuong/w03732t.npz,0.9601,3.5369,60
tượng,tuong,Dataset/Videos/W03734.mp4,motions/tuong/w03734.json,features/tuong/w03734.npz,0.5573,4.7047,60
tượng đài,tuong_ai,Dataset/Videos/W03735.mp4,motions/tuong_ai/w03735.json,features/tuong_ai/w03735.npz,0.5416,5.0384,60
u ám ( trời u ám),u_am_troi_u_am,Dataset/Videos/W03738.mp4,motions/u_am_troi_u_am/w03738.json,features/u_am_troi_u_am/w03738.npz,0.6257,4.8382,60
ung dung,ung_dung,Dataset/Videos/W03740.mp4,motions/ung_dung/w03740.json,features/ung_dung/w03740.npz,0.5335,8.2749,60
ủng,ung,Dataset/Videos/W03741.mp4,motions/ung/w03741.json,features/ung/w03741.npz,0.5862,4.638,60
ủng hộ,ung_ho,Dataset/Videos/W03742.mp4,motions/ung_ho/w03742.json,features/ung_ho/w03742.npz,0.5902,3.8372,60
UNICEF,unicef,Dataset/Videos/W03744.mp4,motions/unicef/w03744.json,features/unicef/w03744.npz,0.5792,3.9706,60
uốn,uon,Dataset/Videos/W03745.mp4,motions/uon/w03745.json,features/uon/w03745.npz,0.5763,2.636,60
uốn cong,uon_cong,Dataset/Videos/W03746.mp4,motions/uon_cong/w03746.json,features/uon_cong/w03746.npz,0.6037,3.8038,60
uốn dẻo,uon_deo,Dataset/Videos/W03747.mp4,motions/uon_deo/w03747.json,features/uon_deo/w03747.npz,0.7007,4.7547,60
uốn tóc,uon_toc,Dataset/Videos/W03748.mp4,motions/uon_toc/w03748.json,features/uon_toc/w03748.npz,0.7965,3.5702,60
úp,up,Dataset/Videos/W03749.mp4,motions/up/w03749.json,features/up/w03749.npz,0.4709,3.6703,60
ủy ban,uy_ban,Dataset/Videos/W03750.mp4,motions/uy_ban/w03750.json,features/uy_ban/w03750.npz,0.5014,4.8715,60
ủy ban nhân dân,uy_ban_nhan_dan,Dataset/Videos/W037511.mp4,motions/uy_ban_nhan_dan/w037511.json,features/uy_ban_nhan_dan/w037511.npz,0.5059,4.9383,60
ủy quyền,uy_quyen,Dataset/Videos/W03751B.mp4,motions/uy_quyen/w03751b.json,features/uy_quyen/w03751b.npz,0.5377,5.1385,60
ủy quyền,uy_quyen,Dataset/Videos/W03751N.mp4,motions/uy_quyen/w03751n.json,features/uy_quyen/w03751n.npz,0.534,5.5389,60
ủy quyền,uy_quyen,Dataset/Videos/W03751T.mp4,motions/uy_quyen/w03751t.json,features/uy_quyen/w03751t.npz,0.5356,5.1385,60
ức chế,uc_che,Dataset/Videos/W03752.mp4,motions/uc_che/w03752.json,features/uc_che/w03752.npz,0.5404,5.8058,60
ưu điểm,uu_iem,Dataset/Videos/W03757.mp4,motions/uu_iem/w03757.json,features/uu_iem/w03757.npz,0.4486,4.9383,60
ưu tiên,uu_tien,Dataset/Videos/W03758B.mp4,motions/uu_tien/w03758b.json,features/uu_tien/w03758b.npz,0.5888,4.5379,60
ưu tiên,uu_tien,Dataset/Videos/W03758N.mp4,motions/uu_tien/w03758n.json,features/uu_tien/w03758n.npz,0.5445,4.4044,60
ưu tiên,uu_tien,Dataset/Videos/W03758T.mp4,motions/uu_tien/w03758t.json,features/uu_tien/w03758t.npz,0.547,4.4044,60
va chạm,va_cham,Dataset/Videos/W03759.mp4,motions/va_cham/w03759.json,features/va_cham/w03759.npz,0.675,2.5442,60
va li,va_li,Dataset/Videos/W03761.mp4,motions/va_li/w03761.json,features/va_li/w03761.npz,0.8806,7.5409,60
vác,vac,Dataset/Videos/W03762.mp4,motions/vac/w03762.json,features/vac/w03762.npz,0.5694,3.9039,60
vạch trần,vach_tran,Dataset/Videos/W03765.mp4,motions/vach_tran/w03765.json,features/vach_tran/w03765.npz,0.5907,4.5045,60
vạch xuất phát,vach_xuat_phat,Dataset/Videos/W03766.mp4,motions/vach_xuat_phat/w03766.json,features/vach_xuat_phat/w03766.npz,0.5895,7.6076,60
vai,vai,Dataset/Videos/W03767.mp4,motions/vai/w03767.json,features/vai/w03767.npz,0.5431,4.9383,60
vai trò,vai_tro,Dataset/Videos/W03768.mp4,motions/vai_tro/w03768.json,features/vai_tro/w03768.npz,0.4896,4.5045,60
vái lạy,vai_lay,Dataset/Videos/W03770.mp4,motions/vai_lay/w03770.json,features/vai_lay/w03770.npz,0.4805,4.4044,60
vái tứ phương,vai_tu_phuong,Dataset/Videos/W03771.mp4,motions/vai_tu_phuong/w03771.json,features/vai_tu_phuong/w03771.npz,0.5039,5.0717,60
vạm vỡ,vam_vo,Dataset/Videos/W03773.mp4,motions/vam_vo/w03773.json,features/vam_vo/w03773.npz,0.6457,4.1041,60
vàng (kim loại),vang_kim_loai,Dataset/Videos/W03777.mp4,motions/vang_kim_loai/w03777.json,features/vang_kim_loai/w03777.npz,0.4713,3.8372,60
vàng bạc,vang_bac,Dataset/Videos/W03778.mp4,motions/vang_bac/w03778.json,features/vang_bac/w03778.npz,0.5373,3.9373,60
vào,vao,Dataset/Videos/W03780.mp4,motions/vao/w03780.json,features/vao/w03780.npz,0.4807,5.9726,60
vào lớp,vao_lop,Dataset/Videos/W03781.mp4,motions/vao_lop/w03781.json,features/vao_lop/w03781.npz,0.5676,3.8372,60
vào mùa,vao_mua,Dataset/Videos/W03782.mp4,motions/vao_mua/w03782.json,features/vao_mua/w03782.npz,0.508,4.8048,60
vào mùa,vao_mua,Dataset/Videos/W03782B.mp4,motions/vao_mua/w03782b.json,features/vao_mua/w03782b.npz,0.6318,4.2709,60
vá xe,va_xe,Dataset/Videos/W03784.mp4,motions/va_xe/w03784.json,features/va_xe/w03784.npz,0.4965,4.8048,60
vạt áo,vat_ao,Dataset/Videos/W03785.mp4,motions/vat_ao/w03785.json,features/vat_ao/w03785.npz,0.5311,2.9196,60
văn,van,Dataset/Videos/W03786.mp4,motions/van/w03786.json,features/van/w03786.npz,0.5181,4.7047,60
văn bản,van_ban,Dataset/Videos/W03787.mp4,motions/van_ban/w03787.json,features/van_ban/w03787.npz,0.5483,4.371,60
Văn miếu Quốc Tử Giám,van_mieu_quoc_tu_giam,Dataset/Videos/W03791.mp4,motions/van_mieu_quoc_tu_giam/w03791.json,features/van_mieu_quoc_tu_giam/w03791.npz,0.5821,5.1385,60
văn nghệ,van_nghe,Dataset/Videos/W03793B.mp4,motions/van_nghe/w03793b.json,features/van_nghe/w03793b.npz,0.5385,4.371,60
văn nghệ,van_nghe,Dataset/Videos/W03793N.mp4,motions/van_nghe/w03793n.json,features/van_nghe/w03793n.npz,0.5776,4.5712,60
văn nghệ,van_nghe,Dataset/Videos/W03793T.mp4,motions/van_nghe/w03793t.json,features/van_nghe/w03793t.npz,0.5361,4.371,60
vắn tắt,van_tat,Dataset/Videos/W03794.mp4,motions/van_tat/w03794.json,features/van_tat/w03794.npz,0.5448,3.6703,60
vắng,vang,Dataset/Videos/W03795B.mp4,motions/vang/w03795b.json,features/vang/w03795b.npz,0.6019,7.8745,60
vắng,vang,Dataset/Videos/W03795N.mp4,motions/vang/w03795n.json,features/vang/w03795n.npz,0.636,4.4711,60
vắng,vang,Dataset/Videos/W03795T.mp4,motions/vang/w03795t.json,features/vang/w03795t.npz,0.7144,4.4044,60
vắng lặng,vang_lang,Dataset/Videos/W03796.mp4,motions/vang_lang/w03796.json,features/vang_lang/w03796.npz,0.7718,3.9206,60
vắt cam,vat_cam,Dataset/Videos/W03797.mp4,motions/vat_cam/w03797.json,features/vat_cam/w03797.npz,0.5092,3.3367,60
vấn đề,van_e,Dataset/Videos/W03799B.mp4,motions/van_e/w03799b.json,features/van_e/w03799b.npz,0.5681,4.4711,60
vấn đề,van_e,Dataset/Videos/W03799N.mp4,motions/van_e/w03799n.json,features/van_e/w03799n.npz,0.6113,4.4378,60
vấn đề,van_e,Dataset/Videos/W03799T.mp4,motions/van_e/w03799t.json,features/van_e/w03799t.npz,0.6113,4.4378,60
vận chuyển,van_chuyen,Dataset/Videos/W03800.mp4,motions/van_chuyen/w03800.json,features/van_chuyen/w03800.npz,0.6635,3.5452,60
vận động,van_ong,Dataset/Videos/W03801.mp4,motions/van_ong/w03801.json,features/van_ong/w03801.npz,0.4924,3.5035,60
vận tốc,van_toc,Dataset/Videos/W03804.mp4,motions/van_toc/w03804.json,features/van_toc/w03804.npz,0.7218,3.9373,60
vầng trăng,vang_trang,Dataset/Videos/W03805N.mp4,motions/vang_trang/w03805n.json,features/vang_trang/w03805n.npz,0.5114,4.9049,60
vầng trăng,vang_trang,Dataset/Videos/W03805T.mp4,motions/vang_trang/w03805t.json,features/vang_trang/w03805t.npz,0.5092,4.9049,60
vật,vat,Dataset/Videos/W03806.mp4,motions/vat/w03806.json,features/vat/w03806.npz,0.6186,4.0374,60
vật nuôi,vat_nuoi,Dataset/Videos/W03809B.mp4,motions/vat_nuoi/w03809b.json,features/vat_nuoi/w03809b.npz,0.5123,4.6713,60
vật nuôi,vat_nuoi,Dataset/Videos/W03809N.mp4,motions/vat_nuoi/w03809n.json,features/vat_nuoi/w03809n.npz,0.5552,4.8048,60
vật nuôi,vat_nuoi,Dataset/Videos/W03809T.mp4,motions/vat_nuoi/w03809t.json,features/vat_nuoi/w03809t.npz,0.7106,7.6076,60
vây bắt,vay_bat,Dataset/Videos/W03810.mp4,motions/vay_bat/w03810.json,features/vay_bat/w03810.npz,0.5957,3.7037,60
vẫy tay,vay_tay,Dataset/Videos/W03812.mp4,motions/vay_tay/w03812.json,features/vay_tay/w03812.npz,0.4808,8.0414,60
vẫy vùng (cá),vay_vung_ca,Dataset/Videos/W03813.mp4,motions/vay_vung_ca/w03813.json,features/vay_vung_ca/w03813.npz,0.4591,4.5712,60
vé,ve,Dataset/Videos/W03814.mp4,motions/ve/w03814.json,features/ve/w03814.npz,0.568,8.1081,60
vệ sinh cá nhân,ve_sinh_ca_nhan,Dataset/Videos/W03819.mp4,motions/ve_sinh_ca_nhan/w03819.json,features/ve_sinh_ca_nhan/w03819.npz,0.4913,4.1375,60
vênh váo,venh_vao,Dataset/Videos/W03820.mp4,motions/venh_vao/w03820.json,features/venh_vao/w03820.npz,0.9187,3.6036,60
vết thương,vet_thuong,Dataset/Videos/W03821.mp4,motions/vet_thuong/w03821.json,features/vet_thuong/w03821.npz,0.4707,3.5035,60
vi khuẩn,vi_khuan,Dataset/Videos/W03823.mp4,motions/vi_khuan/w03823.json,features/vi_khuan/w03823.npz,0.4711,4.7381,60
vì sao?,vi_sao,Dataset/Videos/W03825B.mp4,motions/vi_sao/w03825b.json,features/vi_sao/w03825b.npz,0.4854,4.2376,60
vì sao?,vi_sao,Dataset/Videos/W03825N.mp4,motions/vi_sao/w03825n.json,features/vi_sao/w03825n.npz,0.4576,4.9383,60
vì sao?,vi_sao,Dataset/Videos/W03825T.mp4,motions/vi_sao/w03825t.json,features/vi_sao/w03825t.npz,0.4554,4.9383,60
vĩ cầm,vi_cam,Dataset/Videos/W03826.mp4,motions/vi_cam/w03826.json,features/vi_cam/w03826.npz,0.6031,4.0707,60
vĩ đại,vi_ai,Dataset/Videos/W03827.mp4,motions/vi_ai/w03827.json,features/vi_ai/w03827.npz,0.5444,3.4034,60
ví dụ,vi_du,Dataset/Videos/W03828B.mp4,motions/vi_du/w03828b.json,features/vi_du/w03828b.npz,0.6465,3.8372,60
ví dụ,vi_du,Dataset/Videos/W03828N.mp4,motions/vi_du/w03828n.json,features/vi_du/w03828n.npz,0.4362,4.7714,60
ví dụ,vi_du,Dataset/Videos/W03828T.mp4,motions/vi_du/w03828t.json,features/vi_du/w03828t.npz,0.6465,3.8372,60
vị ngữ,vi_ngu,Dataset/Videos/W03829.mp4,motions/vi_ngu/w03829.json,features/vi_ngu/w03829.npz,0.4756,4.1375,60
vị trí,vi_tri,Dataset/Videos/W03832.mp4,motions/vi_tri/w03832.json,features/vi_tri/w03832.npz,0.5382,4.4378,60
việc làm,viec_lam,Dataset/Videos/W03835.mp4,motions/viec_lam/w03835.json,features/viec_lam/w03835.npz,0.6678,3.003,60
viện bảo tàng,vien_bao_tang,Dataset/Videos/W03840.mp4,motions/vien_bao_tang/w03840.json,features/vien_bao_tang/w03840.npz,0.5975,5.0384,60
viện nghiên cứu,vien_nghien_cuu,Dataset/Videos/W03841.mp4,motions/vien_nghien_cuu/w03841.json,features/vien_nghien_cuu/w03841.npz,0.5635,4.5712,60
viết lia lịa,viet_lia_lia,Dataset/Videos/W03842.mp4,motions/viet_lia_lia/w03842.json,features/viet_lia_lia/w03842.npz,0.5227,4.2709,60
Vĩnh Long,vinh_long,Dataset/Videos/W03846.mp4,motions/vinh_long/w03846.json,features/vinh_long/w03846.npz,0.5931,4.1041,60
Vĩnh Phúc,vinh_phuc,Dataset/Videos/W03847.mp4,motions/vinh_phuc/w03847.json,features/vinh_phuc/w03847.npz,0.5575,4.4378,60
vịnh,vinh,Dataset/Videos/W03848.mp4,motions/vinh/w03848.json,features/vinh/w03848.npz,0.62,8.2749,60
vịnh Hạ Long,vinh_ha_long,Dataset/Videos/W03849.mp4,motions/vinh_ha_long/w03849.json,features/vinh_ha_long/w03849.npz,0.5852,4.8382,60
Võ Nguyên Giáp,vo_nguyen_giap,Dataset/Videos/W03851.mp4,motions/vo_nguyen_giap/w03851.json,features/vo_nguyen_giap/w03851.npz,0.4311,4.7714,60
vòi voi,voi_voi,Dataset/Videos/W03852.mp4,motions/voi_voi/w03852.json,features/voi_voi/w03852.npz,0.5221,7.8745,60
vòng đeo tay,vong_eo_tay,Dataset/Videos/W03853.mp4,motions/vong_eo_tay/w03853.json,features/vong_eo_tay/w03853.npz,0.7058,3.1698,60
vòng quanh Trái Đất,vong_quanh_trai_at,Dataset/Videos/W03854.mp4,motions/vong_quanh_trai_at/w03854.json,features/vong_quanh_trai_at/w03854.npz,0.6391,6.1395,60
vỏ,vo,Dataset/Videos/W03855.mp4,motions/vo/w03855.json,features/vo/w03855.npz,0.6179,4.5712,60
võ thuật,vo_thuat,Dataset/Videos/W03856.mp4,motions/vo_thuat/w03856.json,features/vo_thuat/w03856.npz,0.5478,8.6086,60
